"SRR5687512.SUM44_Y537S_mut","SRR5687513.SUM44_Y537S_mut","SRR5687514.SUM44_Y537S_mut"
0,0,0.016723
0,0.021434,0
0,0,0
0.0754578453956632,0.108151029005914,0.0620368879188961
0,0,0
0,0.005294,0
0,0,0
0,0.002202,0
0.020718,0.107354,0.030385
0.004883,0.010094,0.010995
0.01231,0,0.015927
0,0,0.0035522399630826
0,0,0.000828961867305061
0,0,0.002775
0,0.00894001856561546,0.000784634409969481
0.009334,0.006162,0
0,0,0
0.0165500050602166,0.00525683230442263,0.00908456633943933
0,0.004168,0
0,0.021785,0.028402
0.031512,0.044419,0.026926
0,0.00607949605233476,0.00164012226483194
0.020509,0.005981,0.013096
0,0,0.017973
0.024627,0.04345,0.030286
0.010234143091207,0.00662928345166576,0.011446629164391
0.0128964972677596,0.040502747723133,0.0545538825136612
0.00614,0.023085,0.018025
0,0,0
0,0,0
0,0.007085,0
0.031898,0,0.019151
0,0,0
0,0.009477,0
0,0.003966,0
0,0,0.00239698663049797
0.009191,0,0
0.007631,0,0
0,0,0
0,0,0
0.008756,0.006701,0.019818
0,0,0
0,0,0
0.0255613212605833,0,0.0394587135465663
0.01823,0,0
0.01487683632287,0,0.00575270254110613
0,0,0.00129080106167846
0,0,0.037329
0,0.00152207858793864,0.00264865644042866
0,0.00901341776575358,0.00999254334347875
0.065065,0.022856,0.075654
0,0,0
0.0101093695652174,0.012446481884058,0
0,0,0
0.069271,0.026598,0.099269
0.015181,0,0.015523
0.012317,0.028557,0.030647
0,0,0
0,0,0.011662
0.024013,0.036913,0.048931
0.001267,0.0039,0
0.241008,0.323161,0.294114
0,0.004186,0.00244
0,0.003551,0
0,0,0.0213951239092496
0,0,0.002642
0,0.010088,0
0,0,0.00348
0.007666,0.002045,0
0.016224,0,0
0,0,0
0,0,0
0.007676,0.008076,0.007776
0,0,0.006153
0,0,0.003961
0.027005,0,0
0.226058,0.243036,0.254022
0.0246097400429287,0.0177810279036489,0
0,0,0
0.004256,0.007769,0.004813
0.009928,0.007706,0.005511
0,0.00624788644688645,0
0,0,0
0,0.00838,0
0,0.010509,0.011505
0.01007676,0,0
0,0,0
0.004055,0,0.035485
0.0287688239202658,0.0276601196013289,0.0255284872646733
