"gene.name","SRR3396381.amphotericin_B","SRR3396382.amphotericin_B","SRR3396384.amphotericin_B","SRR3396385.control","SRR3396386.control","SRR3396387.control","amphotericin_B.average","control.average","amphotericin_B.control.average","baseMean","log2FC","lfcSE","stat","pval","padj"
"YGL034C",16.0956892339941,8.99679512538374,18.9731217349369,7.05647412441131,13.8625602370342,11.729468374716,14.6885353647716,10.8828342453871,12.7856848050794,12.7856848050794,0.428963686798393,0.626730538415669,0.684446760617065,0.493693097071194,0.653267810941459
"HPT1",7162.58170912735,4364.44527971394,6058.11776996537,10366.9685564923,11021.6595591246,9555.60690260194,5861.71491960222,10314.7450060729,8088.22996283758,8088.22996283758,-0.815475367694425,0.153487029423603,-5.31299205383554,1.07839742284446e-07,1.29240064198924e-06
"UTP5",1899.2913296113,1377.50929808653,2166.7305021298,3174.40528825303,3340.87701712523,2244.23828236232,1814.51037660921,2919.84019591353,2367.17528626137,2367.17528626137,-0.686311797424487,0.179812422728709,-3.81682081254173,0.000135182270786413,0.000770772207877502
"YGL041C-B",31.0416863798457,29.9893170846125,40.7922117301144,73.5889444402894,41.5876807111025,54.7375190820078,33.9410717315242,56.6380480777999,45.289559904662,45.289559904662,-0.733213488706093,0.361001157894497,-2.03105578104648,0.0422493364030095,0.101127335391681
"RPT3",4866.64660910692,5143.16788001104,4713.87209504508,5579.65489694523,5279.78710894507,5924.35898492945,4907.89552805435,5594.60033027325,5251.2479291638,5251.2479291638,-0.188890740691936,0.0785328128411106,-2.40524608578714,0.0161615786642267,0.0457948255789526
"NCB2",969.19043030407,935.666693039909,798.768425040845,1029.23715443199,1107.15647759779,1176.85666026317,901.208516128275,1104.41676409765,1002.81264011296,1002.81264011296,-0.294447522932271,0.112351084126617,-2.62078043323939,0.00877287436977243,0.0277492955990253
"YGL042C",605.887730451062,530.810912397641,562.55305944088,561.493726756729,476.872072153975,390.004823459306,566.417234096528,476.123540790003,521.270387443265,521.270387443265,0.250303054090727,0.152064898004729,1.64602783005808,0.0997580294222343,0.200185512246127
"PNC1",22581.1023032055,25726.8354829862,20685.445971515,16397.2297296678,14654.57451191,17867.890157484,22997.7945859022,16306.5647996873,19652.1796927948,19652.1796927948,0.496056230037943,0.107313036116494,4.62251603336848,3.79113499525208e-06,3.25224192775409e-05
"UBA2",2193.61250417576,2279.18809843055,2361.2049999129,2017.14353184958,2243.8864170346,2299.95325714222,2278.0018675064,2186.9944020088,2232.4981347576,2232.4981347576,0.058956165569835,0.0862391108630231,0.683636055379529,0.494205011173145,0.653368175516576
"YGL041C",1.14969208814243,3.99857561128166,0.948656086746847,1.00806773205876,0.924170682468944,28.3462152388969,2.03230792872365,10.0928178844749,6.06256290659926,6.06256290659926,-2.30624605210562,1.41224795340595,-1.63303196619516,0.102462273786231,0.204746149035353
"SPT3",1241.66745519383,1301.53636147218,1349.93761144076,1127.01972444169,1215.28444744666,1213.02252108521,1297.71380936892,1185.10889765785,1241.41135351339,1241.41135351339,0.131309683084239,0.0880472877420899,1.49135409450515,0.13586855361834,0.254721183708931
"YJL206C",448.379914375549,404.855780642268,463.892826419208,520.16294974232,602.559284969751,558.127203496901,439.042840479008,560.283146069657,499.662993274333,499.662993274333,-0.352319999964964,0.122536781921986,-2.87521831762542,0.00403748221159805,0.0146069286059848
"LAA1",1884.34533246545,1603.42882012395,1677.22396136843,1695.56992532283,1837.25131674826,1696.86309154224,1721.66603798594,1743.22811120444,1732.44707459519,1732.44707459519,-0.0187718073287235,0.0951238467795825,-0.197340708605076,0.843560924787382,0.909488697498391
"NUC1",657.623874417471,659.764975861475,790.230520260124,998.99512247023,1028.60196958793,874.822849614232,702.53979017969,967.473313890799,835.006552035244,835.006552035244,-0.460748390600539,0.121186752157447,-3.80196995461955,0.000143550138742609,0.000811151801901437
"CBP1",1156.59024067129,1226.56306876065,1246.53409798536,1187.50378836522,1136.7299394368,1084.97582466123,1209.89580247243,1136.40318415442,1173.14949331342,1173.14949331342,0.091071251920039,0.0890421241722178,1.02278840230604,0.306407902730433,0.466059718773887
"UBP12",2253.39649275917,1833.34691777264,1965.61541173947,2082.6679344334,2251.27978249435,2121.0788644278,2017.45294075709,2151.67552711852,2084.5642339378,2084.5642339378,-0.0936518406826475,0.0999817620458288,-0.936689239780752,0.348918432772009,0.512954450212918
"PHO90",2505.17906006236,2265.19308379106,2327.05338079002,2301.41863229015,2425.94804148098,2198.29786456135,2365.80850821448,2308.55484611082,2337.18167716265,2337.18167716265,0.0348373464336676,0.083464752679401,0.4173899198801,0.676393226703106,0.799631156069769
