"gene.name","SRR975555.primary_colorectal_cancer","SRR975556.primary_colorectal_cancer","SRR975558.primary_colorectal_cancer","SRR975559.primary_colorectal_cancer","SRR975560.primary_colorectal_cancer","SRR975562.primary_colorectal_cancer","SRR975564.primary_colorectal_cancer","SRR975565.primary_colorectal_cancer","SRR975567.primary_colorectal_cancer","SRR975568.primary_colorectal_cancer","SRR975569.normal_colon","SRR975572.normal_colon","SRR975574.normal_colon","SRR975575.normal_colon","SRR975576.normal_colon","SRR975577.normal_colon","SRR975580.normal_colon","SRR975582.normal_colon","SRR975585.normal_colon","SRR975586.normal_colon","primary_colorectal_cancer.average","normal_colon.average","primary_colorectal_cancer.normal_colon.average","baseMean","log2FC","lfcSE","stat","pval","padj"
".",0,0,0,0,0,0,0,0,0,0,30.5279870078221,0,11.4154162931644,0,34.5992741367031,0,0,0,0,0,0,7.65426774376896,3.82713387188448,3.82713387188448,-5.3973522968867,2.44911648830894,-2.20379566372257,0.0275387176824585,0.0914890186919109
".",0,58.1667928059003,2.34666642441347,13.5292365040307,96.5932308827531,0,5.67730529493774,7.34281586610457,52.4928420585051,10.8347862031879,175.535925294977,88.1623541157545,17.6420069985267,109.008863858532,146.538102226037,67.0002036363644,34.4974541236533,101.541867359552,159.942496317756,116.060851836616,24.6983676039833,101.593012576777,63.1456900903801,63.1456900903801,-2.04286545128193,0.69245032915477,-2.95019781964076,0.00317570525754023,0.0172014975331005
".",5553.37340777465,18858.1132223356,8959.57240841064,6362.60665303843,9986.42289285554,6577.52799119692,24305.4901851776,10599.8791895695,7376.14935822098,5392.47309332662,28124.7560305952,26898.2373590089,26327.0632673897,28797.8375790175,24507.4799715947,18806.5249013492,15876.1465386643,23763.8432181559,31857.9714791999,24348.227551647,10397.1608401906,24930.8087896622,17663.9848149264,17663.9848149264,-1.26174733183669,0.261970344531764,-4.81637467054481,1.46189913025912e-06,4.17538603794987e-05
".",2074.75024406793,504.843862088946,1545.67095154701,1924.05070568036,1053.74433690276,1364.8521028394,2618.18395851545,1755.98196569415,1477.94501864722,1289.33955817936,513.887781298339,340.054794446482,634.074486829402,654.939434076874,322.587350039261,342.565557302057,915.750600373343,508.724755471355,398.017821296484,1282.24921884877,1560.93627041626,591.285179998237,1076.11072520725,1076.11072520725,1.40079929024724,0.285067814158565,4.91391599006707,8.92750159088961e-07,2.83865591888696e-05
".",501.915627906254,692.514080387228,1625.45760997707,1359.68826865508,706.886826005602,1213.20186919058,7263.16590732368,591.621164068997,1892.45746110921,1096.48036376262,428.239817748616,824.463333544034,1197.5809456647,777.242061820593,563.76464328628,882.889780175963,808.076728411637,828.581637653943,593.809497823392,256.673037715594,1694.33891783863,716.132148384475,1205.23553311155,1205.23553311155,1.24249823159297,0.417829703829872,2.97369531223868,0.00294237083201675,0.0162339002902359
".",3632.6764752423,1425.63516707291,1508.90651089786,273.48385218862,762.866993903561,2502.22885520556,1515.84051374838,143.709396236618,966.592333077302,984.88206586978,409.58382568828,695.610662144085,202.364197924277,370.452886933875,293.076204452073,245.307197184754,2630.16953257914,222.376689517418,673.780745982269,527.853681910764,1371.68221634429,627.057562431694,999.369889387992,999.369889387992,1.12935477284886,0.503534725845118,2.2428537991166,0.0249062438781876,0.0848249462838272
".",0,7.6824065970057,3.12888856588463,16.4283586120372,14.2694545622249,13.2393061121987,0,32.5181845498917,0,3.25043586095637,2.54399891731851,0,0,0,0,0,3.13613219305939,0,0,0,9.05170348601992,0.56801311103779,4.80985829852886,4.80985829852886,3.97050032396444,1.26942577650663,3.12779242193347,0.00176124521207111,0.0110166324763404
".",15.7366285977208,9.8773799104359,25.8133306685482,43.4868316200986,15.3671049131653,25.2750389414703,26.4940913763761,6.29384217094677,27.1514700302613,18.4191365454194,8.4799963910617,9.68817078195104,8.30212094048317,7.97625833111213,8.14100567922426,9.72583601173032,12.5445287722376,2.03083734719104,6.43446824266833,11.1596972919823,21.3914854774443,8.44829197896419,14.9198887282042,14.9198887282042,1.34866040308999,0.347032529117,3.88626509025411,0.000101798340395498,0.00116717398607527
".",454.705742113092,519.111188626242,316.799967295819,304.40782134069,477.477902659063,208.218177946398,96.5141900139415,83.9178956126237,271.514700302613,26.003486887651,1070.17554455199,707.236467082426,951.630612802883,759.517043307011,817.153445052135,1159.5357822874,640.816344781803,871.229221944955,1001.0194166094,342.602706863858,275.867107279813,832.091658528386,553.9793829041,553.9793829041,-1.59264030957898,0.37647607925258,-4.23038911991662,2.33287413363999e-05,0.000366094714239784
".",1612.59030946118,5543.40510306797,1885.15536094549,1843.84166069218,2651.92324787195,2164.02476270303,1007.72168985145,1529.40364754007,2108.76417235029,1317.51000230765,4873.45392594316,4731.70260990489,11359.3769768161,10662.4848868456,8599.95487439052,12884.5714186512,8406.92503219455,6223.50105046693,9667.32892973469,8666.62091695348,2166.43399567913,8607.59206219011,5387.01302893462,5387.01302893462,-1.99036814973539,0.270235979517957,-7.36529663180227,1.76753392989471e-13,7.17888399357065e-11
".",1.65648722081272,1.0974866567151,2.34666642441347,18.3611066840416,1.09765035094038,1.20357328292716,3.78487019662516,6.29384217094677,1.81009800201742,3.25043586095637,3.39199855642468,0.968817078195104,1.0377651175604,1.77250185135825,1.01762570990303,2.16129689149563,1.04537739768646,1.01541867359552,2.75762924685786,1.11596972919823,4.09022168503962,1.62844002522752,2.85933085513357,2.85933085513357,1.3142936946282,0.680701055263881,1.93079426638864,0.0535084996994367,0.149252028669259
".",18588.2713483499,17772.6989188443,30813.2945968319,4862.79414916303,46813.6898172561,9155.58196322689,3712.01144534012,24572.2088090714,17492.7870914963,1384.68567676741,57612.2474812341,50586.7837379574,77497.1856840577,65561.298478039,37734.5789489143,89474.4493625817,52519.760459768,75762.4180743088,71269.0894655434,71181.0132071801,17516.8023816347,64919.8824899584,41218.3424357966,41218.3424357966,-1.88991963229854,0.417022037802891,-4.53194186632367,5.84439353610811e-06,0.000124821035923136
".",137.488439327456,114.13861229837,559.288831151878,316.004309772716,771.648196711084,1551.40596169311,1068.27961299745,619.943453838257,259.7490632895,317.459235753405,1725.67926558106,2520.86203746366,1890.80804419504,2508.09011967193,1301.54328296598,2554.65292574783,1333.90155944793,1231.70285107136,1202.32635163003,371.617919823012,571.540571683323,1664.11843575978,1117.82950372155,1117.82950372155,-1.54212022469011,0.411547367004497,-3.7471269368448,0.000178871580590173,0.00184119402305941
".",0,0,16.4266649708943,2.89912210800657,17.562405615046,0,150.44859031585,0,0,0,0,5.81290246917063,0,0,0,0,0,0,0,0,18.7336783009797,0.581290246917063,9.65748427394838,9.65748427394838,5.00705004698569,2.64876922758479,1.890330797731,0.0587137322987353,0.159718148152412
".",1539.70487174542,2708.59706877287,1705.24426840712,1049.48220309838,7765.87623290316,4834.75387751839,3293.78328861304,4174.91530672803,3770.43413820228,2435.65993847664,6822.15709660914,6602.48838789964,4652.30102202326,4698.01615702505,8911.34834162085,9293.57663343119,7383.5005598595,7954.78988894729,9394.32363429576,7556.23103640124,3327.84511944653,7326.87327581129,5327.35919762891,5327.35919762891,-1.13869363653194,0.286512308420565,-3.97432711637811,7.0578506346684e-05,0.00087359129524049
".",0,0,0,0,575.168783892757,9.62858626341727,0,0,46.1574990514442,0,0,0,0,0,0,0,0,0,0,0,63.0954869207618,0,31.5477434603809,2.78930426574307,4.93748386435443,2.96288722410968,1.66644340161752,0.0956251323472906,0.228666305402467
".",13.2518977665018,5.4874332835755,30.5066635173752,7.73099228801753,6.58590210564225,38.5143450536691,37.8487019662516,28.3222897692605,9.9555390110958,8.66782896255032,0,5.81290246917063,9.33988605804356,4.43125462839563,7.12337996932122,7.56453912023469,11.4991513745511,12.1850240831462,0,20.0874551255682,18.6871593723939,7.80435928284313,13.2457593276185,13.2457593276185,1.27161946870221,0.566493606793184,2.24471989348762,0.0247861201258305,0.0844998999253486
".",183.870081510212,18.6572731641567,92.3022126935966,16.4283586120372,16.4647552641056,12.0357328292716,20.8167860814384,7.34281586610457,27.1514700302613,209.111373721526,0,0,6.22659070536238,0,0,8.64518756598251,55.4050020773826,0,0,6.6958183751894,60.418085977271,7.69725987239169,34.0576729248314,34.0576729248314,2.97761084723753,1.01574760489076,2.93144756916041,0.00337386312307866,0.018050431350376
".",128.377759612986,0,40.6755513565002,0,0,7.22143969756295,0,7.34281586610457,22.6262250252177,159.271357186862,0,1.93763415639021,0,0,0,0,27.1798123398481,0,0,4.46387891679293,36.5515148745233,3.35813254130312,19.9548237079132,19.9548237079132,3.44759265217335,1.77840387007036,1.93858814085743,0.0525515087416298,0.147354528899564
".",0,89.9939058506382,26.5955528100194,62.8143123401424,52.687216845138,143.225220668332,26.4940913763761,0,187.345143208803,5.41739310159395,742.847683857005,606.479490950135,123.494048989687,436.03545543413,343.957489947225,501.420878826985,181.895667197445,489.43180067304,578.182932091197,208.68633936007,59.4572836201043,421.243178732692,240.350231176398,240.350231176398,-2.82553496579844,0.663282248815394,-4.25992851586903,2.04492294165041e-05,0.000331545929978137
".",25.6755519225972,91.0913925073533,50.8444391956253,2.89912210800657,77.9331749167667,0,0,0,99.555390110958,8.66782896255032,229.807902197772,167.605354527753,107.927572226281,280.941543440283,121.097459478461,132.919758826981,199.667082958115,181.759942573598,325.400251129227,219.846036652052,35.6666899723857,196.697290401052,116.181990186719,116.181990186719,-2.46285096254421,0.721864351529313,-3.41179192091494,0.00064537356871327,0.00498230890047554
".",40.5839369099117,0,39.1111070735579,91.8055334202081,28.5389091244498,42.1250649024505,263.994696214605,40.909974111154,73.3089690817055,62.8417599784898,5.08799783463702,5.81290246917063,38.3973093497347,23.0425240676573,6.10575425941819,22.6936173607041,7.31764178380525,26.4008855134835,8.27288774057357,0,68.3219950816532,14.3131520379184,41.3175735597858,41.3175735597858,2.25615440168539,0.645612745399656,3.49459396172353,0.000474783454527916,0.00392048102027996
".",155.709798756396,9.8773799104359,15.6444428294232,111.133014140252,7.68355245658263,108.321595463444,270.618219058699,16.7835791225247,20.8161270232003,227.530510266946,2.54399891731851,6.78171954736573,5.18882558780198,1.77250185135825,2.03525141980606,15.1290782404694,51.2234924866368,0,9.19209748952619,16.7395459379735,94.4118219027904,11.0606511478256,52.736236525308,52.736236525308,3.09800237807427,0.726817914123903,4.26241885054327,2.02225945582317e-05,0.000328984408281674
".",583.911745336484,3314.4097032796,1371.23541399894,1427.33445117524,2197.49600258263,978.50507901978,1499.75481541272,527.633768664371,1824.57878603356,660.921958394462,2547.39091587493,2662.30933088015,3606.23378352238,3108.96824728237,3407.01087675535,2767.54066956015,1778.18695346468,3386.42127644105,3308.23588648047,3774.20962414842,1438.57817238978,3034.650756441,2236.61446441539,2236.61446441539,-1.07694242883389,0.284506756222884,-3.78529650097381,0.000153525422015178,0.00163000872297284
".",0,0,96.9955455424236,61.8479383041402,0,0,0,0,0,0,0,0,0,0,0,61.5969614076254,55.4050020773826,0,0,0,15.8843483846564,11.7001963485008,13.7922723665786,3.09239691520701,5.0861387049785,2.96227361442374,1.71697127510887,0.0859844205442954,0.212089003551513
".",2711.66958047042,1200.65040244632,3676.44406491444,4980.69178155529,3277.58394790796,5413.67262660636,2323.91030072785,3459.51524663041,4618.46505214744,3249.35238233605,1217.72748175646,1293.37079939046,1257.7713224832,1334.69389407276,1272.03213737879,1746.32788832847,2025.94139671637,1918.12587442193,1325.50045798968,1832.4222953435,3491.19553857425,1522.39135478816,2506.79344668121,2506.79344668121,1.19745781796166,0.214430134015142,5.58437284694836,2.34545043101265e-08,1.56451555255747e-06
".",106.015182132014,117.431072268516,7.82222141471158,1190.5728123547,129.522741410964,87.8608496536826,9.4621754915629,23.0774212934715,200.015829222925,24.9200082673322,0,30.0333294240482,3.11329535268119,14.180014810866,8.14100567922426,3.24194533724344,123.354532927003,5.07709336797759,11.949726736384,141.728155608176,189.670031350988,34.0819099243603,111.875970637674,111.875970637674,2.47794189670809,0.862850309315442,2.87180971016168,0.00408128641956237,0.0210006155189979
".",12246.4100234684,2322.28176560915,2553.95529190333,256.089119540581,3139.28000368948,874.997776688044,3557.77798482765,604.20884841089,1884.31202010013,1575.37791394352,6409.18127236443,6620.89591238534,6203.75987277605,9433.25485292862,4379.86105542265,7052.31175695023,7207.87715704817,4283.0359652259,8346.42452048978,4814.29341176118,2901.46907481812,6475.08957773523,4688.27932627668,4688.27932627668,-1.15805014014228,0.449873942250735,-2.57416585265755,0.0100482093317293,0.0422504369566992
".",0,0,0,0,0,92.6751427853912,0,231.823186629873,0,66.0921958394462,0,0,0,0,0,0,0,0,0,0,39.059052525471,0,19.5295262627355,19.5295262627355,23.4668241591906,2.95751073589028,7.93465392176388,2.11083088636424e-15,1.72589013415202e-12
".",352.83177803311,447.774555939761,2328.67531515964,866.837510293965,1600.37421167107,825.651272088031,252.640085624729,57.6935532336788,1476.13492064521,191.775715796426,767.439673391084,507.660148974235,727.473347409838,477.689248941049,144.502850806231,146.968188621703,198.621705560428,335.088162286521,192.114837531097,602.623653767046,840.038891848561,410.018181728923,625.028536788742,625.028536788742,1.03480895772282,0.494452400008834,2.09283837575535,0.0363635848164447,0.11214679317329
".",1402.21643241797,2765.66637492205,1059.12877955195,815.619686385849,3117.32699667067,935.176440834402,890.390713756069,1320.65788220366,1155.74757428812,331.54445781755,2962.91073903696,2722.37598972824,3039.6140293344,3703.64261841307,2672.28511420536,2498.45920656894,2881.0601080239,2965.02252689891,3472.77443154299,3353.48903624069,1379.34753388483,3027.16337999935,2203.25545694209,2203.25545694209,-1.13408927429004,0.285232794067714,-3.9760129195411,7.00803197360052e-05,0.000868445268472423
".",49189.3880220337,20461.5412277963,25405.7929328417,286.046714656649,73036.5567012217,16126.678417941,1015.2914302447,1275.55201331188,29138.0525874754,6856.2527093773,175558.821285233,124073.496753212,175426.928767762,134026.841239529,80410.7483451178,202977.116916366,159762.936933627,145873.015811385,125303.915347974,67035.1856632087,22279.11527569,139044.900706341,80662.0079910158,80662.0079910158,-2.64178767231079,0.594896968066884,-4.44074825409729,8.96466194231086e-06,0.000176516182517334
".",211.202120653622,417.044929551738,1850.73758672076,338.230912600767,733.230434428171,353.850545180585,654.782544016152,141.611448846302,673.35645675048,1650.13793874552,2089.4711107576,2281.56421914947,2435.63473091425,2729.65285109171,1494.89216784755,3987.59276480943,2246.51602762821,4276.94345318432,2756.7100371089,901.703541192172,702.418491749409,2520.06809036836,1611.24329105889,1611.24329105889,-1.84291337397919,0.394983818222962,-4.66579461981627,3.07426653381732e-06,7.44127767170349e-05
".",19.0496030393463,74.6290926566268,79.004436288587,31.8903431880723,54.8825175470188,9.62858626341727,18.9243509831258,11.5387106467358,68.7837240766619,33.5878372298825,55.9679761810072,151.135464198436,276.045521271065,291.576554548432,109.903576669527,234.500712727275,43.9058507028315,108.64979807472,143.396720836608,15.6235762087753,40.1919201919474,143.070575141868,91.6312476669077,91.6312476669077,-1.83031573191079,0.466281224144522,-3.92534727356616,8.66047043232286e-05,0.00102433787250618
".",18.2213594289399,2.1949733134302,30.5066635173752,987.634264794239,282.096140191677,7.22143969756295,8.51595794240661,3.14692108547339,173.769408193672,9.75130758286911,485.903793207835,136.60320802551,595.677177479667,298.666561953865,46.8107826555395,1023.37407812318,397.243411120856,406.167469438207,523.03034715404,229.889764214836,152.305843574765,414.336659337354,283.321251456059,283.321251456059,-1.4437241548795,0.805174495510807,-1.79305748372419,0.0729637329830534,0.187882004456577
".",134.17546488583,3.2924599701453,22.6844421026636,31.8903431880723,14.2694545622249,882.219216385607,20.8167860814384,40.909974111154,4.52524500504355,41.172187572114,0,0,0,0,0,0,73.1764178380525,0,0,0,119.595557386429,7.31764178380525,63.4565995851173,16.8033834199791,4.84377599273601,1.01525758665839,4.77098231659491,1.83329636695404e-06,4.95294879022415e-05
".",223.625774809717,158.038078566974,247.182196704886,147.855227508335,240.385426855942,290.061161185445,148.556155217537,75.5261060513613,104.080635116002,630.584557025536,108.54395380559,143.384927572875,80.9456791697109,38.9950407298815,89.5510624714668,68.0808520821122,173.532648015953,30.4625602078655,80.8904579078304,164.04755019214,226.589531904174,97.8434732155426,162.216502559858,162.216502559858,1.21166163401425,0.362267676791009,3.3446584159736,0.000823839661598072,0.00604275170213486
".",95.2480151967315,378.632896566709,218.239977470453,455.162170957032,790.308252677071,200.996738248835,246.962780329792,233.921134020188,586.471752653644,1236.24910578374,2331.15100790286,2473.3900006321,1073.04913155745,2088.8934318257,1681.11767275981,3960.57655366574,396.19803372317,1913.04878105396,2583.89860430581,818.005811502305,444.219282390419,1931.93290289289,1188.07609264165,1188.07609264165,-2.12097306280056,0.411517695536797,-5.15402639012618,2.54952039455416e-07,1.06621565819723e-05
".",5053.94251069961,22677.3667877041,15316.6917521467,5747.02639210503,14123.4670655498,6558.27081867009,5530.64157481851,6326.36035549667,14880.8156745852,7271.2250209594,38228.6717305452,35034.3631816914,26296.9680789804,30198.1140415905,27142.1129345337,26736.3231962466,20038.8393362518,23057.1118213334,38411.0177794831,16925.9128827496,10348.5807952735,28206.9434983406,19277.7621468071,19277.7621468071,-1.44662358895039,0.27808030089198,-5.20217931406917,1.96965042461413e-07,8.72434993068916e-06
".",127.54951600258,370.950489969704,195.55553536779,143.023357328324,234.89717510124,132.393061121987,106.922583054661,329.377740279548,188.250192209812,140.852220641443,257.791890288276,366.212855557749,637.187782182083,1060.84235803791,430.455675288982,417.130300058656,323.021615885118,546.295246394389,438.463050250399,275.644523111964,196.977187107709,475.304529705553,336.140858406631,336.140858406631,-1.27157652837021,0.281394518199582,-4.51883901827942,6.21796481687039e-06,0.000131626405394581
".",1128.06779737346,3684.26270659259,1363.41319258423,919.988082274086,3078.90923438775,1092.84454089786,936.755373664727,909.460193701809,2072.56221230994,1308.8421733451,3639.61445104368,3709.60059240905,3182.82561555774,3569.81872863552,4218.05856754807,3460.2363232845,2821.47359635577,2208.53561507025,3748.53735622878,3501.91301022406,1649.51055071316,3406.06138563574,2527.78596817445,2527.78596817445,-1.04618574625324,0.258820977078238,-4.04212115286541,5.29698505354114e-05,0.000699347949520696
".",1.65648722081272,3.2924599701453,14.862220687952,0,23.0506573697479,6.01786641463579,0,28.3222897692605,12.6706860141219,3.25043586095637,251.855892814532,57.1602076135112,85.0967396399525,96.6013508990247,89.5510624714668,46.467883167156,39.7243411120856,33.5088162286521,45.9604874476309,61.3783351059028,9.31231033076325,80.7305116499915,45.0214109903774,45.0214109903774,-3.1188778878937,0.590736992325232,-5.27963870286388,1.29438863653801e-07,6.2409325749216e-06
".",127.54951600258,133.893372119242,45.3688842053272,309.239691520701,69.1519721092437,557.254429995274,574.354052337868,343.014398316599,410.892246457954,94.2626399677347,95.8239592189972,102.694610288681,72.6435582292277,83.3075870138378,125.167962318073,50.7904769501472,61.6772664635014,124.896496852249,51.4757459413466,30.1311826883523,266.498120303252,79.8608845964413,173.179502449847,173.179502449847,1.73779410331621,0.413693742287143,4.20067776154567,2.66117129604148e-05,0.000405805211928003
".",4.96946166243816,19.7547598208718,16.4266649708943,220.3332802085,102.081482637455,134.800207687842,5.67730529493774,59.7915006239944,21.721176024209,21.6695724063758,14.4159938648049,6.78171954736573,8.30212094048317,9.74876018247039,22.3877656178667,23.7742658064519,81.5394370195442,14.2158614303373,26.6570827196259,29.0152129591541,60.7225411337517,23.6838220088104,42.2031815712811,42.2031815712811,1.35853735281465,0.604862851186745,2.24602544221255,0.0247023783107215,0.0843223777008289
".",0,24.1447064477322,11.7333321220674,25.125724936057,13.1718042112845,3.61071984878147,0,0,26.2464210292526,0,19.5039916994419,29.0645123458531,35.2840139970535,23.9287749933364,34.5992741367031,36.7420471554257,16.7260383629834,26.4008855134835,39.5260192049626,33.479091875947,10.4032708595175,29.525464928519,19.9643678940183,19.9643678940183,-1.50332424564842,0.671740085860349,-2.23795524086224,0.0252239741009002,0.0856150271076306
".",5190.60270641666,8265.17201172142,14724.5495910531,30235.9108384366,23381.0501253809,20325.9456020739,10245.6436222643,14861.8593129956,18838.5949559963,5659.00883392504,2728.86283864365,2846.38457573722,3557.45882299704,3020.34315471446,4219.07619325797,7068.52148363645,8358.83767190097,5153.24976849725,5227.54584229354,16056.5724637042,15172.8337600264,5823.68528153827,10498.2595207823,10498.2595207823,1.38151210275226,0.360232643619025,3.8350552822562,0.000125536055637065,0.00138691586041079
".",30.6450135850353,12.0723532238661,37.5466627906156,237.728012856539,451.134294236494,381.532730687909,114.492323447911,84.9668693077815,116.751321130124,22.7530510266946,22.8959902558666,40.6903172841944,72.6435582292277,31.0187823987694,47.8284083654425,0,99.3108527802141,20.3083734719104,41.3644387028678,299.079887425126,148.962263229297,67.5140608913619,108.238162060329,108.238162060329,1.14213489426075,0.681556104655787,1.67577531249254,0.0937822115297831,0.225655501043096
".",551.610244530636,503.746375432231,490.453282702416,731.545145253659,543.336923715486,219.050337492743,153.287242963319,482.527899772586,763.861356851351,243.782689571728,2085.23111256207,2024.82769342777,1041.91617803064,947.402239550986,1655.67703001223,2057.55464070384,862.436353091333,1658.17869398148,2175.76947577085,1643.823411109,468.320149828615,1615.28168282402,1041.80091632632,1041.80091632632,-1.78588789486795,0.274003367148303,-6.51775893652192,7.13655592846004e-11,1.3681063177095e-08
".",2134.38378401719,7015.13470972292,2431.92863783383,3174.5387082672,9201.60289193317,2082.18177946398,899.852889247632,1180.09540705252,3431.04076282402,2033.68937033837,7981.37260326727,6586.01849757032,7122.182001817,9014.05816508239,7895.75788313762,8373.94480609981,7719.06670451685,6830.72141727705,8227.84646287489,5973.78596039814,3358.44489407008,7572.47545020413,5465.46017213711,5465.46017213711,-1.1730251729511,0.327628626489452,-3.58035006134871,0.000343134198616895,0.00305897500054191
".",4.96946166243816,24.1447064477322,13.2977764050097,36.7222133680833,32.9295105282113,0,1.89243509831258,6.29384217094677,28.9615680322787,2.16695724063758,41.5519823162023,39.7215002059993,38.3973093497347,31.0187823987694,31.546397006994,49.7098285043994,12.5445287722376,22.3392108191014,16.5457754811471,40.1749102511364,15.137847095365,32.3550225105722,23.7464348029686,23.7464348029686,-1.09457422044696,0.529016011074027,-2.06907578888721,0.038538975283448,0.117375376806973
".",2335.64698134594,2088.51710772884,1139.69766012348,637.806863761446,2494.95924768747,926.751427853912,527.98939242921,462.597399564588,1516.8621256906,2892.88791625117,4762.36597322025,2898.70069795975,3300.09307384206,2438.96254746895,2331.38050138785,4237.22255577718,2458.72763935856,3179.27586702757,4033.49237840409,2421.65431236017,1502.37161224366,3206.18755468064,2354.27958346215,2354.27958346215,-1.09366538006619,0.311972817324186,-3.50564318214208,0.00045550542611265,0.00380190753254526
".",8488.66876305479,4637.97861127801,6464.28377711765,6778.14748851937,3444.4268012509,6210.43813990414,7757.09146798326,10654.4258217177,6814.11392859457,6989.52057967651,3057.88669861685,2625.49428190873,3386.22757859957,3603.49626381133,2900.23327322364,2701.62111436953,5019.9022636904,2994.46966843318,2740.16426162776,3674.88831824978,6823.90953790969,3270.43837225308,5047.17395508139,5047.17395508139,1.06116797545056,0.176262413611766,6.02038718128459,1.74000349689039e-09,1.91433358285071e-07
".",101.873964079982,0,57.1022163273945,59.9151902321358,0,96.2858626341727,75.6974039325032,229.725239239557,65.1635280726271,79.0939392832717,0,11.6258049383413,41.5106047024158,0,13.2291342287394,14.0484297947216,53.3142472820097,0,0,2.23193945839647,76.4857343801645,13.5960160404624,45.0408752103134,45.0408752103134,2.49397926981767,1.003961841884,2.48413750978578,0.0129865649414211,0.0515910688469594
".",16.5648722081272,0,33.6355520832598,561.463314917273,20.8553566678671,314.132626843988,145.717502570069,52.4486847578898,89.5998510998622,13.0017434438255,7.63199675195553,11.6258049383413,3.11329535268119,0,0,30.2581564809388,79.4486822241713,0,25.7378729706733,7.81178810438763,124.741950459216,16.5627596823149,70.6523550707655,70.6523550707655,2.91389501451547,0.947653603656914,3.07485246008773,0.00210606709897739,0.0126930799529163
".",0,12.0723532238661,136.888874757453,5.79824421601315,306.244447912365,0,227.09221179751,124.827869723778,201.825927224942,10.8347862031879,255.247891370957,489.252624488528,466.994302902178,517.57054059661,101.762570990303,230.178118944284,0,440.691704340455,168.215384058329,642.798564018182,102.558471505911,331.271170170983,216.914820838447,216.914820838447,-1.69144109326408,0.960588908754801,-1.76083762559436,0.0782658895257626,0.197982213734387
".",299.824186967102,210.717438089299,1705.24426840712,2979.33115299476,1538.90579201841,2407.14656585432,634.91197548387,474.136110211324,1770.27584597304,489.732336384093,167.055928903915,151.135464198436,215.855144452562,194.975203649408,252.371176055952,268.000814545458,721.31040440366,122.865659505058,182.003530292618,428.532376012121,1251.02256723833,270.410570201919,760.716568720126,760.716568720126,2.21016617053303,0.439273890109474,5.03140801285099,4.86890708411111e-07,1.79222151238947e-05
".",21405.127867342,11109.857425927,12481.9187114553,5785.68135354512,12399.0583642225,8053.10883606562,13253.6692110321,11007.9299569859,9893.99567902721,11423.115094021,31801.6824657596,20850.881156915,28861.2856844722,23736.458542464,17120.5349434086,25225.5766690912,15909.5986153903,21249.6665823334,31396.5281852256,20115.3543687981,11681.3462499624,23626.7567213858,17654.0514856741,17654.0514856741,-1.01619536886768,0.197148218326902,-5.15447401701938,2.54343822352142e-07,1.06553164598328e-05
".",836.526046510424,789.092906178157,1464.31984883401,1977.20127766048,1222.78249094758,1879.98146793222,1787.40495035623,844.423824602026,1350.33310950499,651.170650811593,446.895809808952,488.283807410333,563.506458835295,522.001795225005,633.980817269589,559.775894897367,790.305312650967,590.973668032592,454.089615982594,1261.045793994,1280.32365733377,631.08589741067,955.704777372221,955.704777372221,1.02095666764294,0.240357595935054,4.24765717792754,2.16017607522968e-05,0.000346018043387224
".",4.96946166243816,0,8.60444355618274,31.8903431880723,18.6600559659864,0,130.578021783568,0,0,32.5043586095637,0,3.87526831278042,0,0,0,0,3.13613219305939,0,0,0,22.7206684765811,0.701140050583981,11.7109042635826,11.7109042635826,5.02232651683596,1.4612909924163,3.43691061048105,0.000588389754566502,0.00463954711703754
".",24.8473083121908,63.6542260894758,105.599989098606,217.434158100493,616.879497228491,149.243087082968,654.782544016152,233.921134020188,108.605880121045,623.000206683304,42.3999819553085,42.6279514405846,12.4531814107248,54.9475573921058,99.7273195704971,185.871532668624,152.625100062224,62.9559577629221,58.8294239329676,420.720587907734,279.796803075292,113.315859410369,196.55633124283,196.55633124283,1.30472396730378,0.563266043480146,2.31635473575245,0.0205389080340964,0.0732292595180854
".",0,0,0,0,35.124811230092,654.743865912374,35.0100493187827,0,23.5312740262264,0,0,0,0,0,47.8284083654425,0,0,0,0,0,74.8410000487475,4.78284083654425,39.8119204426459,4.79436667839657,5.41452034735462,1.93245498915336,2.80188691469952,0.00508046788696278,0.0251120569255959
".",30.6450135850353,17.5597865074416,394.239959301464,53.1505719801205,29.6365594753901,56.5679442975764,61.5041406951588,132.170685589882,21.721176024209,48.7565379143455,5.08799783463702,37.7838660496091,18.6797721160871,8.86250925679126,27.4758941673819,17.290375131965,94.0839657917818,22.3392108191014,9.19209748952619,22.3193945839647,84.5952375370623,26.3115083240845,55.4533729305734,55.4533729305734,1.68887143226944,0.5599457423493,3.01613407253288,0.00256020028983504,0.0146071617965041
".",19.0496030393463,9.8773799104359,14.862220687952,63.7806863761446,18.6600559659864,31.2929053561061,17.9781334339695,84.9668693077815,16.2908820181568,39.0052303314764,7.63199675195553,10.6569878601461,14.5287116458455,23.0425240676573,14.2467599386424,7.56453912023469,10.4537739768646,11.1696054095507,8.27288774057357,6.6958183751894,31.5763966427355,11.426360488666,21.5013785657008,21.5013785657008,1.46055344209803,0.401305763936023,3.63950277656832,0.000273164992360038,0.00255000105645641
