"SRR975555.primary_colorectal_cancer","SRR975556.primary_colorectal_cancer","SRR975558.primary_colorectal_cancer","SRR975559.primary_colorectal_cancer","SRR975560.primary_colorectal_cancer","SRR975562.primary_colorectal_cancer","SRR975564.primary_colorectal_cancer","SRR975565.primary_colorectal_cancer","SRR975567.primary_colorectal_cancer","SRR975568.primary_colorectal_cancer"
0,0,0,0,0,0,0,0,0,0
0.476194,0.286283,0.124827,0.116578,0.409997,0.21595,0.047781,0.389385,0.626796,0.252213
0.015951,0.043587,0.017356,0.067383,0.014176,0.058797,0.024438,0.085669,0.00998,0.011056
0.00493157142857143,0.00436142857142857,0.00553685714285714,0.00896014285714286,0.00607414285714286,0.004118,0.002774,0.011314,0.009461,0.00381542857142857
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.040519,0,0
0,0.016465,0.007411,0.014187,0,0,0,0,0.006014,0
0,0,0.0099645,0,0,0,0,0,0.02455575,0
0,0,0,0,0,0,0,0,0.030033,0
0,0,0,0,0,0,0,0,0,0
0,0.026407,0.03304,0,0,0,0,0,0.037996,0
0,0.140886,0,0,0,0,0,0,0,0
0.084759,0,0,0.142798,0,0,0,0.075637,0,0
0,0.00653,0,0,0,0,0,0,0,0
0.008138,0,0,0.011363,0,0,0,0,0,0
0,0,0,0,0.091513,0,0,0.295219,0.026306,0
0.005906,0,0.008405,0.019251,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.046308,0
0.010915,0,0,0,0,0,0,0,0,0
0.162494848920863,0.325175549724926,0.140775881506559,0.374160372407956,0.279986850613627,0.252653772323318,0.0826309335590351,0.358985763859501,0.128194302158273,0.150038818451121
0,0,0,0.007899,0.0257275,0,0.01595,0,0.021341,0
0.032185,0,0,0.03952,0,0,0,0,0.018992,0.072278
0.003113,0.012168,0,0,0,0,0,0,0.008944,0
0,0,0,0,0,0,0,0,0.002354,0
0,0,0.027555,0,0,0,0,0.039253,0.0023,0
0,0,0,0,0,0,0,0,0,0
0.016177,0,0,0,0,0,0.034994,0.045396,0,0
0,0,0,0,0,0,0,0,0.049773,0
0,0,0,0,0,0,0,0,0,0.032879
0,0,0,0,0,0,0,0,0,0
0,0,0.011489,0,0,0.007711,0,0,0,0
0,0.017553,0,0,0,0,0,0,0,0
0,0,0,0,0.003042,0.010385,0,0,0.012635,0
0.007535,0.001891,0,0,0.002952,0,0,0,0,0
0,0,0.00899335666148263,0,0.0203473665111457,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.0133131783269962,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0.211903,0.022236,0.021066,0.041905,0,0.020138,0.021248,0
0,0,0.011718,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.017949,0,0,0,0,0.032534,0,0,0,0
0,0,0,0.030794,0,0,0,0,0,0
0,0.017165,0,0,0,0,0,0,0.0284145,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.00732533986761711,0
0,0,0,0,0.00740038026280504,0,0,0,0,0
0.0128788863198459,0,0,0,0,0,0,0,0,0
0.0034905,0,0.0133125,0.017213,0.0124655,0.0084225,0.0347975,0.009794,0.020453,0
0,0,0.045431,0,0,0,0,0,0,0
0.062342,0,0,0,0,0,0,0,0,0
0,0,0,0.00274930920554855,0,0,0,0,0,0
0.010698,0,0,0.01744,0,0,0.00877,0.00758,0.018224,0
0,0,0,0,0,0,0,0.041314,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0.00615464232023826,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.010634,0,0,0,0,0,0.005751,0,0,0
0,0,0,0.009977,0.01325,0,0,0,0,0
0,0,0.008053,0,0,0.010794,0,0,0,0
0.028704,0,0,0,0,0,0,0,0,0.032181
0,0,0,0,0,0,0,0,0,0
0.00812,0,0,0,0,0,0.005953,0,0.006387,0.007146
0,0,0,0.022406,0,0,0,0.010453,0,0.013298
0.0614959333519631,0.106253949559871,0.0549427744865167,0.0999155679754087,0.109520721810815,0.0236686525080341,0.0187317171999441,0.0658267848260444,0.022877212938382,0.0384284610870476
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0.036862,0,0,0.1263,0,0,0,0.080606,0
0,0,0,0,0,0,0,0,0,0
0.005235,0,0,0,0.007971,0,0,0,0,0
0.0194692654867257,0,0,0,0,0,0,0.0115549534233815,0,0
0.01375,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0.00354129597482912,0,0,0,0,0,0,0
0.00583,0,0,0,0,0,0,0.008139,0,0
0,0.023344,0,0,0,0,0,0,0,0
0,0,0,0,0,0.011474,0,0,0,0.03447
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.042328,0,0,0,0.044469
0,0,0,0,0,0,0,0,0,0
0,0,0.011775,0,0,0,0,0,0,0
0,0,0,0.00290317630104083,0,0,0.000909924099279424,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0.00508378031716418,0.00457725093283582,0.00499966686100746,0,0.00578534200093284,0,0
0.051884,0.125617,0.148745,0.181696,0.353625,0.18873,0.49115,0.068222,0.203453,0.25806
0,0,0,0,0,0,0,0,0,0
0,0.01609,0.011284,0,0.012289,0,0,0,0.012719,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.003842,0
0,0.047408,0.069096,0.049712,0.050645,0,0,0.116027,0,0
0,0,0.00836480405878237,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.019535,0
0,0,0,0,0,0,0.045492,0,0,0
0,0,0,0,0,0,0.026317,0,0,0
0.926706,0.071369,0.65626,0.734896,0.093107,0.154778,0.614775,0.052636,0.099311,0.284244
0,0,0,0,0,0,0,0,0,0.02549
0.006374,0,0,0,0,0,0,0.007794,0.007471,0.024828
0,0,0.00366747364672365,0,0.00798734829059829,0.013285344017094,0,0,0.0188100947293447,0
0,0,0,0,0,0,0,0.006055,0,0
0,0,0.010753,0,0.011291,0,0,0,0,0.010412
0.0209153640880057,0,0.033808675656494,0,0,0,0.00904856304707831,0.0277785625739295,0.00980529642772652,0.0283053915306364
0,0,0,0,0,0,0,0,0,0
0,0.126684,0.057858,0.070302,0,0,0,0.030454,0.06542,0
0,0,0,0,0,0,0,0.017651,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0.005507,0,0,0,0.008026,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0.006954,0.008371,0,0.016546,0,0,0,0
0,0,0.007165,0.01699,0,0,0,0.01825,0,0
0,0.158096,0.072332,0.015953,0.014361,0,0,0,0.083407,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0.014103,0.006191,0,0,0.008025,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.009238,0,0,0,0,0
0,0.109443,0.026441,0.064733,0.028363,0.048127,0,0,0.035725,0
0,0,0,0,0.005125,0,0,0.026051,0,0
0,0,0,0,0,0,0,0,0.007656,0
0.00405421241596338,0,0,0,0.00561441996853097,0,0.0132244316978973,0,0,0
0.025127,0.091007,0,0.076225,0.157204,0.077429,0.04023,0,0,0
0.045673,0.038208,0,0.020241,0,0,0,0.022921,0.025688,0
0,0,0.005464,0,0,0,0,0,0,0
0.009042,0.007699,0,0,0,0,0.009098,0,0,0.025704
0,0,0.00359249708737864,0,0,0,0,0,0,0
0.0120575110808046,0,0,0,0,0,0,0,0,0.021485458574838
0,0,0,0,0.018023,0,0,0,0.02773,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0.029557,0,0,0,0,0,0.012601,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.035265
0,0,0,0,0,0,0,0,0,0
0.005217,0,0,0,0,0,0,0,0,0
0.035515,0.030994,0.022621,0.037988,0.039418,0.021531,0.03361,0.024915,0.134234,0.086342
0,0,0.0162996329007953,0,0.00821483005441607,0,0.00718039137714525,0,0.0165635399748849,0
0.0124930397332592,0,0,0.0181719844401223,0.0214568955265351,0,0.0217338977493748,0,0,0
0,0.020814,0,0,0.012403,0.013193,0,0,0,0
0,0,0.019211,0,0.04441,0,0,0,0.047986,0
0.003262,0,0,0.071961,0.027031,0.011847,0.014114,0,0.015275,0.040099
0,0.183446,0.038822,0.039843,0.963824,0.27409,0.123569,0.077763,0.068506,0.025339
0.030655,0,0,0,0,0,0,0.026724,0.017458,0
0,0,0,0,0,0.020188,0,0,0,0
0,0,0,0,0,0,0.023701,0,0,0
0,0,0,0.009864,0,0,0,0,0.014065,0.015582
0.040775,0.026531,0,0,0.083824,0.04011,0,0,0.040993,0
0.012885,0,0.01124,0.022284,0.011133,0,0.012929,0.015998,0.042406,0
0,0,0,0,0,0,0,0.010068,0,0
0,0,0,0.00718040971488912,0,0,0.00883565997888068,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.0105035474174428,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.000907317840470875,0.00812690765171504,0.008200063121575,0,0.00216521189364725,0.00405965354170895
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.012476,0,0
0.010337,0,0,0,0,0,0,0,0,0
0,0,0.00362908158396947,0,0,0,0,0,0,0
0,0,0.0261898649621894,0,0.0170523727043572,0,0,0.00954272776377386,0,0
0.014098,0,0.014367,0,0.007823,0,0,0.034566,0,0.009152
0,0,0,0,0,0,0,0,0,0
0.262055,0,0.153619,0.341614,0.044446,0.097045,0.063033,0.146214,0.027153,0.127733
0,0,0.00771773578363384,0,0,0.0108666504854369,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.038166,0,0.011041,0,0.010217
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.013159,0,0,0.023394,0,0
0.006742,0,0,0.0049775,0.014966,0,0.0048615,0,0,0.0090605
0,0,0,0.005951,0,0,0,0,0,0
0,0.0304,0.014744,0,0,0,0,0,0.061973,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.0101162957306491,0,0,0,0,0
0,0,0,0,0,0.0064139915233109,0,0,0,0
0.404461413793103,0.426582775862069,0.642305051724138,0.530988801724138,0.321766120689655,0.358220982758621,0.342111534482759,0.759900077586207,0.473266724137931,0.506202577586207
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.004475,0,0,0,0.002577,0
0,0.0137252679324895,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0.00424896,0,0,0,0.01211424,0.00657888,0
0.021702039698729,0,0,0,0,0.0543094592813432,0,0,0.00650334928605053,0.0144092337988389
0,0,0,0,0,0,0,0,0,0
0,0,0.002414,0.00382047058823529,0.001823,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.02632,0,0,0,0
0,0,0.164222,0,0.564207,0.047762,0,0,0,0.018941
0,0,0.036494,0,0.017097,0,0,0,0,0
0,0,0.098871,0,0,0,0,0,0,0
0,0,0,0,0.163542,0,0,0,0,0
0,0,0,0,0,0,0.007162,0,0,0.01724
0,0,0,0.0083592990797546,0.0210105720858896,0,0.00203275306748466,0.0205248941717791,0.0158918542944785,0
0,0,0,0.010051,0.009048,0,0,0,0.009554,0
0.543831,0,0.265171,0.125003,0,0.114238,0.014683,0.479152,0.061806,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.130132
0,0,0,0,0,0.004824,0,0,0,0
0,0,0,0.011897,0,0.045654,0,0,0,0
1.381846,0,0.059925,0,0,0,0,0.755647,0.057951,0
0,0,0,0.044767,0,0,0,0,0,0
0,0,0,0,0,0,0.14711,0,0,0
0,0,0,0,0.123887,0,0,0,0,0
0,0,0,0,0,0,0.124184,0,0,0
0,0.289789,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.0590935,0.068411,0,0.103089,0.1444555,0.0725045,0,0.252506,0.281017,0
0.0506515,0,0,0,0.0107005,0.062147,0,0.0261215,0.020625,0
0,0,0,0,0,0,0,0,0,0
0,0,0.399547,0,0,0,0,0,0,0
0,0.240752,0.10813,0,0,0,0,0,0,0
0.126695,0,0.495333,0,0,0,0,0,0.294268,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.08024,0.529088,0.161068,0,0.037782,0.277136,0,0.051173,0.028497,0.340947
0,0.00350714285714286,0.0328072857142857,0.00585071428571429,0,0,0,0.0124165714285714,0.00591857142857143,0.00251857142857143
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.003749,0
0,0.022376,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.019601,0
0,0,0.0339898443291327,0.0161598962194218,0,0,0,0,0.0580765581912528,0
0,0.017811,0,0,0.00552,0,0.007363,0.010433,0,0
0,0,0.016941,0,0,0,0,0,0,0.03164
0,0,0,0,0,0.0136996038338658,0,0,0,0
0.0143849650599337,0,0,0,0,0.0108819204284621,0,0,0.0317108201989288,0.0117095490946187
0,0,0.035351,0,0,0,0,0,0,0
0,0,0.00331811519245004,0,0.00302987805329386,0,0,0,0,0
0,0,0,0,0.0117776006701188,0,0,0,0,0
0,0,0.036742,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0.017675,0.016196,0,0.029462,0,0.018432,0,0
0.0132129298301826,0.0153764056392182,0.00272927843639859,0.00910846331304069,0.00829332393463633,0.00394815155398911,0,0.0327801108619032,0.0105421496315284,0.0224268817686639
0,0.050214,0,0,0,0,0,0,0,0.02101
0,0,0.0115996202124236,0,0,0,0,0,0,0
0,0,0,0,0.026047,0,0,0,0,0
0,0,0,0.02209,0,0,0,0,0.017251,0
0,0,0,0,0,0,0,0,0,0
0,0.002669,0,0,0,0,0,0,0,0.017418
0,0,0,0,0.045072,0,0.037131,0,0.037348,0
0,0,0,0,0,0,0,0,0,0
0.010078,0.011727,0,0,0,0,0,0.01414,0,0.013085
0,0,0,0,0,0,0,0,0.01102,0
0.010373,0,0,0,0,0,0.014999,0,0,0
0,0,0.0324801867940921,0,0,0,0,0,0,0
0,0,0,0,0.018992,0,0,0,0,0
0,0,0.009131,0,0.012079,0,0.006393,0.028482,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.002884,0,0,0,0
0,0.027228,0,0,0,0.00927,0,0.043774,0.022552,0
0.170997,0.031198,0,0.14934,0.029757,0.032509,0.086851,0.051404,0.0692,0.103873
0.0510356037735849,0,0,0,0,0,0.0276346540880503,0.0329723443396226,0.0378016729559748,0.035381661163522
0.0316884668458781,0.00737493028673835,0.00642801290322581,0.00781363835125448,0,0.0115262752688172,0,0.01333784390681,0.0285242143369176,0.0287989069892473
0,0.010007,0,0,0.009545,0.010428,0,0,0,0
0,0,0,0,0,0,0,0.0157962846227316,0,0
0,0,0.014903,0.00601,0.008024,0,0.01044,0,0.005656,0
0,0.026709,0.019494,0.045269,0.021146,0.009205,0,0.026838,0.026857,0.039047
0.00291624521220287,0.00418889423539602,0.0109414885959003,0.00612014397074391,0.00358549975940718,0.00823250890193437,0.0122137324607834,0.0389581691848715,0.00495112770666923,0.0176553417380425
0,0,0,0,0.022927,0.057854,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.002562,0,0,0
0,0,0.004478,0,0,0.003655,0,0.052833,0,0
0,0,0.017971,0,0,0,0,0,0,0
0,0,0.012748,0,0.013815,0,0,0,0,0
0,0,0.0109702783392183,0,0.0047550838913917,0.00480726458054304,0,0.00595144478266163,0,0.00798554291976135
0,0,0,0,0,0,0,0,0,0
0.013151,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.023363,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0.014418,0,0,0,0,0,0
0.0669095108695652,0.143593257826087,0.168943554347826,0.0735810404347826,0.0711263495652174,0.125546400869565,0.155937766521739,0.445610236956522,0.128817743043478,0.0493714030434783
0,0,0,0,0,0,0,0,0,0
0,0,0.013299,0,0,0,0,0,0,0
0,0.051795,0.012474,0,0.077796,0.024982,0.021534,0.144368,0.08553,0.021347
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.021673,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.023141,0,0.030637,0,0.005788,0.02498,0.010469,0,0,0.029922
0,0.00257642561871091,0,0,0.0053376799020941,0,0,0,0,0
0,0,0.025347,0,0,0,0,0,0,0
0,0,0,0,0.00296909244968982,0.00648830080193675,0,0,0,0
0,0,0.00955505564041021,0,0,0,0,0,0,0
0,0,0,0,0,0,0.020866914893617,0,0,0
0,0,0,0,0,0.014340375,0,0,0,0
0,0,0.06813,0.075847,0.085127,0.029613,0.048223,0.032455,0.051376,0.011941
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.0114090656934307,0,0.0304186728599867,0.0113705494359655,0.0216268785666888,0.0396873351028534
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0.009802,0.012278,0,0,0,0,0.021688,0.008088
0,0.002916,0,0,0.002782,0,0,0,0,0
0,0,0,0,0,0.014927,0.008534,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0.0173220953357253,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0.049438,0,0,0,0.075331,0.046645,0,0.150631,0
0,0,0,0,0,0,0.025048,0,0,0
0,0,0,0.003468,0,0,0,0.089253,0.105779,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.014665,0,0
0,0,0,0.002658,0,0,0,0,0,0
0,0,0,0,0,0.017996,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.018204,0,0,0.008798,0
0.00755575471832491,0.0204717315718254,0.0115502794672744,0,0.00557684851506303,0.00512378156826437,0,0.0106012144434157,0.00442781952852361,0
0.0104300888714117,0,0.0346020243806528,0,0.00771736964215493,0.00843037160833661,0,0,0.00508160007864727,0.0180549241053873
0,0,0,0,0,0,0.0446515552855407,0,0,0.0185967760226812
0,0,0,0,0,0,0.009664,0,0.01042,0
0,0,0,0,0,0,0,0,0.040278,0
0.017068,0,0.03384,0,0.018943,0,0,0,0,0
0.047347,0,0,0,0.092433,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.042936,0.050224,0.032448,0.072572,0.042731,0.025561,0.037605,0.031652,0.036375,0.034245
0,0,0,0,0,0,0,0,0,0
0,0,0.025937510786802,0,0,0,0,0,0,0
0,0,0.000142904818956337,0.000402731762513312,0,0.00344770367412141,0,0,0.000518654552715655,0
0,0.009489,0.014466,0,0,0,0,0.00828,0.009298,0
0.0215354453498059,0.000457507081462215,0.000705012821815374,0.000768024871477049,0.000407540040233272,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.017584,0,0
0.014152,0.009806,0,0,0,0,0.01737,0.04395,0,0
0,0.040462,0,0,0,0,0,0.048305,0,0
0,0,0.020022,0,0.021806,0,0,0.055131,0,0.024245
0.036383,0,0.037628,0,0,0.011029,0.008961,0.025523,0,0
0,0,0.031339,0,0,0,0,0.125806,0.01802,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0.011725,0,0,0,0,0,0
0,0,0,0,0.020614,0,0,0,0,0
0,0,0,0,0.0280837828125,0,0,0,0,0
0.0206057337833871,0,0,0,0,0,0,0,0.0121652025242149,0
0,0,0,0,0,0.0056900020002667,0.00499915935458061,0.00661648713161755,0,0
0,0,0.00978789087610161,0,0.0141768958009331,0,0,0,0,0
0,0,0,0.037739,0,0,0,0,0,0
0.00803026442307692,0,0,0,0,0.00915466093117409,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0.061026,0,0.023024,0,0,0.087604,0.034509,0
0,0,0,0,0,0,0,0,0,0
0.13101,0,0.127837,0,0.037789,0.139388,0.061248,0.081903,0,0.044592
0,0.047469,0.063587,0.033766,0.038132,0.032631,0.01877,0.040289,0.033641,0.074949
0,0,0.020462,0,0,0,0,0,0,0
0,0,0,0,0,0.013218,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0.019417,0,0,0,0.008521,0,0,0
0,0.01646,0,0,0,0,0,0,0,0
0,0,0,0.052473,0,0,0,0,0,0
0,0,0,0,0.01326,0,0,0,0,0
0,0,0,0,0,0,0,0.005177,0,0
0,0,0,0,0,0.00120837673781085,0.00249672469159976,0,0,0
0,0,0.037586,0.018027,0,0,0,0,0.015415,0.055078
0.0393302794520548,0.0371149397260274,0.0899405342465753,0,0.0558060452054795,0.036871195890411,0.0337194657534247,0.0769421178082192,0.0664084315068493,0.237018764383562
0,0.0612733156002876,0,0.0103479913731129,0.0380430603882099,0,0.0219801847591661,0.0223595542774982,0.0135546714593817,0.0155035111430625
0,0,0,0.009088,0,0,0,0.01603,0.020085,0.017134
0.010227,0,0,0,0.010901,0,0,0,0,0.026555
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.010463,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.039113,0,0,0.329504,0.036071,0.059345,0.015732,0.061236,0,0.019248
0.021927,0,0.022346,0.016863,0,0.010635,0.009486,0,0,0
0,0.005681,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.001977,0.004886,0.010801,0.007007,0.004287,0,0.003382,0.00206,0.005095,0
0.088254,0.041141,0.072063,0.04359,0.043558,0.023329,0.062828,0.077111,0.065782,0.070978
0,0,0,0.00747101983635011,0,0,0,0,0,0
0,0,0,0.01106,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0.007175,0,0.003746,0,0,0,0.0039555,0
0,0,0,0.014545,0.013224,0,0,0,0,0
0,0,0,0,0,0,0,0.019722,0,0
0,0,0.000996209813874789,0,0,0,0.000352093908629442,0.0205773211505922,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.006452,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0.0407293302540416,0.0535067390300231,0,0.0315419030023095,0.0208703140877598,0.0252383140877598,0,0.0193603025404157,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.0181795275590551,0.0198607874015748,0.0102935433070866,0,0,0
0.007527,0,0,0,0,0,0,0,0,0
0,0.025657,0.010306,0,0.018707,0.066347,0.02729,0,0,0
0,0,0,0,0.014756,0,0,0,0,0.023065
0,0,0,0,0.024717,0,0,0,0,0
0,0,0,0,0,0,0,0,0.03821,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.026507,0,0
0,0,0.019418,0,0,0,0,0,0,0
0,0.043518,0,0,0,0,0,0,0,0
0.019023,0,0,0,0.019128,0,0,0,0,0
0,0,0.010338098680436,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0.012255,0,0,0,0,0,0,0,0
0.767923,0.28081,0.330488,0.538972,0.311545,0.350381,0.138744,0.568805,0.596074,0.176559
0.017606,0.027014,0.06479,0.033428,0,0.036514,0.01506,0.090517,0.025076,0
0.022362,0.012167,0,0.014551,0.007354,0.09804,0,0.063914,0.01456,0.032125
0,0,0,0,0,0,0.003221,0,0,0
0,0,0,0,0,0.014959,0,0.024771,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.186194,0.096445,0.232775,0.489355,0.240906,0.049752,0.069527,0.236495,0.412707,0.173957
0,0,0,0,0,0,0.0178312321678322,0,0,0
0.010313,0,0,0,0,0,0,0,0,0
0.00657,0.017853,0.01921,0.008019,0.007292,0,0,0.092129,0.015399,0.025363
0,0.0881292757575758,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.035988,0,0
0,0,0,0.001781,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.007047,0,0,0.017377,0,0,0,0,0,0.013725
0,0,0.079971,0,0,0,0,0,0,0
0.0055705,0.013127,0.0063695,0,0,0,0.0152595,0,0,0.014683
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0.010635,0.007344,0,0,0.017053,0,0.018037,0
0.042878,0.017078,0.130802,0.180435,0.028467,0.066559,0.007898,0.107448,0.047303,0
0,0,0,0.0249,0,0,0,0,0,0
0,0,0,0,0.0238265317685148,0.0173532092270336,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.004811,0,0,0,0.004388,0,0.036427,0,0.011278,0
0,0,0,0,0,0,0,0,0,0
0,0,0.03195,0.053662,0,0,0,0,0,0
0.0212,0.160589,0.029829,0.106637,0.046925,0.039726,0.016805,0.030758,0.094293,0.00956695957820738
0.384582,0.647907,0.79389,0.275801,0.329027,0.148167,0.842131,0.392058,0.719467,0.887157
0,0.0749915448683504,0,0.0175716077377754,0,0.0214572235357335,0.0290240472864052,0.0593949462654487,0,0
0,0,0,0,0,0.00411327628549501,0,0,0.0107102716807368,0.00383803453568688
0,0,0,0,0,0,0,0,0,0
0.020895,0,0.026564,0.010476,0,0.02598,0.022521,0.029316,0.012244,0
0,0.004016,0,0.003394,0,0.005084,0,0,0,0
0,0,0,0,0.011516,0.018614,0,0,0,0
0.010484,0,0.044573,0.018941,0.011637,0.025425,0.033682,0,0.053822,0
0.02526,0.044089,0.019307,0.10823,0.035045,0.049884,0,0.060619,0.059795,0.051304
0,0,0,0,0,0,0,0,0,0.00419896616059996
0,0,0,0,0.015827334145846,0,0,0,0,0
0,0,0,0,0,0,0,0,0.0145134730603448,0
0,0,0.0240527624457067,0,0.00475578917474106,0,0,0.0268991934513866,0,0
0,0,0,0,0.006723,0,0,0,0,0
0.028845,0.032457,0,0,0.027928,0.045666,0,0,0,0.048822
0,0,0,0.017628,0,0,0,0,0,0
0,0,0,0,0.000363,0.007214,0,0.000816,0,0.004108
0,0,0,0,0.0057,0,0,0.007426,0.005711,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.066247,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0.00327806167000182,0,0,0,0,0.00426735091868292,0,0
0,0,0,0,0,0,0,0,0.03093,0
0,0,0,0,0,0,0,0.012144,0,0
0,0,0,0,0,0,0,0,0.017039,0
0,0,0,0,0,0,0,0,0,0.00137785424672989
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.008975,0,0.006519,0,0.021928,0.009624
0.0672425,0.0227005,0.030825,0.0330505,0.034784,0.05096,0.0134425,0.0339865,0.045911,0.067181
0,0.015962,0,0,0,0,0,0.008861,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0.042662,0,0,0,0,0,0
0.03768,0,0,0,0,0,0,0,0,0.014632
0,0,0,0,0,0,0,0.029715,0,0
0,0,0,0,0,0,0,0.019281,0,0.028053
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.009469,0,0,0
0,0.011133,0,0.011061,0,0,0,0,0,0
