"gene.name","SRR975555.primary_colorectal_cancer","SRR975556.primary_colorectal_cancer","SRR975558.primary_colorectal_cancer","SRR975559.primary_colorectal_cancer","SRR975560.primary_colorectal_cancer","SRR975562.primary_colorectal_cancer","SRR975564.primary_colorectal_cancer","SRR975565.primary_colorectal_cancer","SRR975567.primary_colorectal_cancer","SRR975568.primary_colorectal_cancer","SRR975569.normal_colon","SRR975572.normal_colon","SRR975574.normal_colon","SRR975575.normal_colon","SRR975576.normal_colon","SRR975577.normal_colon","SRR975580.normal_colon","SRR975582.normal_colon","SRR975585.normal_colon","SRR975586.normal_colon","primary_colorectal_cancer.average","normal_colon.average","primary_colorectal_cancer.normal_colon.average","log2FC","logCPM","pval"
".",59.4114300652421,35.8921968078863,439.47380917216,640.488524030221,317.281027833552,518.680049449741,363.995404345587,131.412009800039,529.566437724589,91.4412162911857,53.1274518888478,38.9499419488563,26.5301332547929,34.8580743541722,40.8410520691402,29.5097336308198,35.8191464950259,22.4367628995641,28.34687466206,44.0807026022625,312.76421055202,35.4499873805542,174.107098966287,-3.14112873170176,7.4441284581626,5.77109861183231e-15
".",0.139209286796974,0.77422327185153,0,0.468720491578072,1.81199901675358,0,0,0.0764578966109318,0.495640687236182,0,2.6166555020013,1.55729776884466,0.709961312452204,1.75486873178899,1.87924658723607,1.08935074708366,0.596024445166829,2.56629641008086,1.59677516969792,1.03647571817215,0.376625065082727,1.54029523925246,0.958460152167595,2.0280571388943,-0.00717916126555368,0.0099724697451758
".",0,0,0,0,0,0,0,0,0,8.82853158599914,0,0,0,0,0,0,0,0,0,0,0.882853158599914,0,0.441426579299957,-8.6181129573164,-1.07609365435116,0.000562424956023801
".",0.0464030955989915,0.992593938271192,0.381972288509599,0.198304823359954,7.65066251518179,0,0,0,0.888735025389015,0,1.94691629613192,3.37706145378673,1.36387304760555,2.66420980189783,3.44218434295715,4.24068683686138,0.999782940279843,3.77612186054756,3.39108953564713,10.6086338212914,1.01586716863105,3.58105599370065,2.29846158116585,1.81615604050795,1.22242278138092,0.0494949953444905
".",0,0,0,0,0,0,0,0,0,0,0,0,1.92436882059413,0.97315447853753,0,0,0,0,0,0,0,0.289752329913166,0.144876164956583,7.01882038965034,-2.46197362569939,0.00108167567408082
".",17.0608714818959,7.72238083974988,14.4267995121703,33.0808500786831,24.6633199502571,25.5865982292877,40.4655973958403,30.9272191791219,12.6644741117935,20.8529117099165,5.66942025433614,6.98159336819123,10.275755838124,8.3914632083728,8.18681681568187,9.37619750168434,16.4964185146174,10.5768073472618,8.23079984380372,16.8478111836218,22.7451022488716,10.1033083875695,16.4242053182206,-1.17076016314682,4.04085521849591,0.000124603811567058
".",4.48563257456918,18.8394329483872,16.6304857920333,5.40831336436237,21.6231882665927,6.90397003945435,9.09279520984058,6.78563832422019,11.4510089809738,7.41037379729792,39.3900105033409,17.9876641165428,43.1581745201208,21.7284655699691,16.9318256869784,35.5011627397799,30.4164732985137,34.3517105177967,19.8197660238794,16.1771504248045,10.8630839297732,27.5462403401726,19.2046621349729,1.34228190265272,4.2661015015298,2.52500676041671e-05
".",0.757917228116861,0.952890180740345,6.65513256518648,15.1252497090001,8.3150621546581,3.48507113812711,4.09441655647792,23.835749268458,6.11859882863976,0.898832401289505,1.61983435838175,1.81976368494207,0.915476429214684,2.52062963293328,1.32105453162139,0.85591844413716,1.92265950053816,2.49297365550712,0.740771985942335,1.4632598374195,7.02389200306942,1.56723420606375,4.29556310456658,-2.1622310595004,2.11480628596095,4.36082525801317e-05
".",0.494966353055909,0.178666908888815,3.0851607918083,5.44436878679145,1.02679944282703,3.52918596266037,17.7070222507422,1.5673868805241,3.093481530681,0.479377280687736,0.093451982214332,0.122484094178793,0.280247886494291,0.223346929500417,0.111638411122935,0.175074227209874,0,0.219968263721217,0.0658463987504298,0.0609691598924792,3.66064161886669,0.135302735308477,1.89797217708758,-4.73411495570381,0.951889421153832,1.00188180076884e-10
".",475.105828139541,168.423339445856,170.007050870503,452.441468351341,245.807733283828,321.839702382359,482.00676985654,296.675753324568,244.897772669215,520.923311680673,96.6293496096193,123.673939665102,133.229845239386,123.032251450515,129.742440126704,123.446782874873,231.122898559692,151.154858553763,140.071751741852,166.019022387221,337.812873000442,141.812314020873,239.812593510658,-1.25224411140325,7.90597849756823,1.26198317822986e-07
".",0.309353970659943,0.0794075150616954,0.132221176791784,0.270415668218118,0.0805332896334925,0.198516710399646,0.194972216975139,0.439632905512858,0.512731745416739,0.239688640343868,0.0155753303690553,0.0699909109593105,0.0934159621647637,0,0.0558192055614673,0.0583580757366245,0.096132975026908,0.128314820504043,0.0658463987504298,0.121938319784958,0.245747383901328,0.0705391998857561,0.158143291893542,-1.78782863537599,-2.36503339299422,0.000834956049377555
".",0.850723419314844,0,0.161603660523292,1.76671569902504,0.825466218743298,5.13937705812416,1.64840147078981,0.841036862720249,1.40146677080575,2.41686045680067,0.202479294797719,0.489936376715174,0.224198309195433,0.207393577393244,0,0.466864605892996,0.84597018023679,1.13650269589295,0.411539992190186,0.203230532974931,1.50516516168471,0.418811556528943,0.961988359106827,-1.83954528674306,-0.00586110142234476,0.00693105247683649
".",16.5813728273729,8.51645599036683,31.747773671894,41.301486392514,33.0991820393654,47.2249196628491,46.5097361220696,22.5741939743776,20.5605429912113,14.2415000470982,6.89987135349151,7.99646157710123,10.2383894532581,6.34943413865471,10.9033514863399,10.7962440112755,19.6688066905054,9.16534432171737,10.3708078031927,17.3965336226541,28.2357163719119,10.9785244458191,19.6071204088655,-1.36286689965803,4.2959089975419,1.48932710332835e-05
".",1.03633580171081,0.555852605431868,1.20468183299181,2.84837837189751,1.40933256858612,1.4557892095974,3.75764636352086,2.27462242417522,1.21346513081962,1.37820968197724,0.358232598488273,0.192475005138104,0.429713425957913,0.478600563215179,0.353521635222626,0.42795922206858,1.21127548533904,0.439936527442434,0.312770394064542,1.03647571817215,1.71343139907085,0.524096057510884,1.11876372829087,-1.70792079324089,0.207146296444272,8.79961326631236e-05
".",14.3540242386214,6.03497114468885,14.2211221260497,29.1327813226986,18.3615900364363,22.5206179242265,37.5587388882109,24.1798098032072,8.61389332300122,15.2601767685596,3.17736739528729,3.77950919180277,6.1280871180085,4.5467053505442,3.12587551144217,4.00725453391488,16.1118866145098,5.2242462633789,3.45693593439756,14.3074295214351,19.02377255757,6.38652974347212,12.7051511505211,-1.5747770780767,3.67134794790387,4.05772775546543e-05
".",5.50650067774699,2.38222545185086,4.27515138293436,4.07426273448632,5.75813020879472,8.05095547731896,6.66450487115021,10.2835870941703,5.04186216326461,7.78988081117571,1.23045109915537,1.15485003082862,2.14856712978956,1.80272878811051,1.33966093347521,1.77019496401094,5.47957957653375,2.27300539178591,0.872464783443195,5.20270164415822,5.98270608728931,2.32742043412913,4.15506326070922,-1.36217212518587,2.06699049746984,0.000541055819227688
".",35.6221097214924,18.2438765854245,36.2286024409489,60.1043891892805,28.1262514044973,34.2551612500722,61.3985236001711,84.3521744360105,20.5092698166696,27.164712572305,17.6468493081397,11.6359889469854,27.2027281823792,21.7444189220763,12.3732572327919,16.2040923628694,27.8593361627979,18.5689875957994,17.2682180723002,31.5210556644117,40.6005071016872,20.2024932450551,30.4015001733712,-1.00697550977442,4.92777121553244,0.00037887006595774
".",0.309353970659943,0.238222545185086,0.0587649674630153,0.234360245789036,0.503333060209328,0.374976008532664,0,1.98790531188423,0.0854552909027899,0.159792426895912,0.202479294797719,0,0.261564694061338,0.111673464750208,0.167457616684402,0.0778107676488327,0.326852115091487,0.183306886434347,0.0493847990628224,0.0812922131899723,0.3952163827522,0.146182185172113,0.270699283962157,-1.41990312412654,-1.71011137354441,0.0451816097808934
".",0.711514132517869,0,0,0,0,0,0,0,0.957099258111247,0,0,0.0524931832194829,0,0,0,0,0,0.0183306886434347,0,0,0.166861339062912,0.00708238718629176,0.0869718631246017,-4.17808563192812,-3.00049138551351,0.0239763901500126
".",2.35109017701557,3.21600435999866,1.43974170284387,0.414637357934448,2.01333224083731,0.860239078398465,1.80792419376947,2.46576716570255,9.98117797744586,2.05732749628487,6.69739205869379,3.23707963186811,12.256174236017,3.58950422411384,2.5676834558275,4.86317297805204,2.86476265580186,4.54601078357182,30.4539594220738,1.64616731709694,2.66072417502311,7.27219067631167,4.96645742566739,1.4496614060401,2.32304298461026,0.00670108098953511
".",0,0,0,0,0,0,1.50660349480789,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150660349480789,0,0.0753301747403947,-6.08623491162468,-3.16069991574956,0.00670909243631911
".",0.402160161857926,0.119111272592543,0.381972288509599,0.612942181294402,0.32213315853397,0.419090833065919,0.903962096884736,0.592548698734721,0.410185396333392,0.838910241203538,0.155753303690553,0.122484094178793,0.186831924329527,0.159533521071726,0.167457616684402,0.311243070595331,0.269172330075342,0.329952395581825,0.13169279750086,0.182907479677438,0.500301632901075,0.20170285333858,0.351002243119827,-1.30540869800543,-1.37049326887415,0.00209996204364611
".",0,0.178666908888815,0.0440737255972615,0.270415668218118,0,0,0,0.210259215680062,0.905826083569573,3.49545933834808,0,0,0,0,0.167457616684402,0.0583580757366245,0.173039355048434,0.109984131860608,0.0493847990628224,0,0.510470094030191,0.0558223978392891,0.28314624593474,-3.14615875594927,-1.65508681188413,0.0118590736592416
".",0.0464030955989915,0,0.0440737255972615,0.414637357934448,0,0.132344473599764,0,0,0.803279734486225,2.1771718164568,0,0,0,0,0,0.0583580757366245,0,0.0549920659303042,0,0,0.361791020367349,0.0113350141666929,0.186563017267021,-4.76125002021153,-2.17577072838381,0.000810381748000404
".",1.03633580171081,3.89096823802307,0.99900444687126,1.7486879878105,2.77839849235549,0.992583551998229,1.04576007286666,1.5673868805241,1.65783264351412,0.978728614737461,2.72568281458468,2.13472278425897,4.39055022174389,2.47276957661176,5.04233490238588,5.31058489203283,2.24951161562965,5.81082829996881,4.37878551690358,2.29650502261672,1.66956867304117,3.68122756467368,2.67539811885742,1.14050164397828,1.43893076356712,0.00240054986608946
".",1.76331763276168,0,3.09985203367406,4.74128804942434,4.12733109371649,0.441148245332546,1.38253026582371,1.07041055255304,1.02546349083348,0.179766480257901,0.171328634059609,0,0.168148731896575,0.0957201126430358,0.148851214830579,0.272337686770915,0.672930825188356,0.109984131860608,0.0493847990628224,0.508076332437327,1.78311078443773,0.219676246874983,1.00139351565635,-3.01343322177287,0.0538218068872167,4.62457812836929e-05
".",0.0309353970659943,0,0.0587649674630153,0.324498801861742,0.161066579266985,0.33086118399941,0.0354494939954799,0.0191144741527329,0.0854552909027899,0.239688640343868,0.0311506607381107,0,0.0373663848659055,0,0.0186064018538224,0.0194526919122082,0,0,0.0164615996876075,0,0.128583482905202,0.0123037739057654,0.0704436284054836,-3.14826842747676,-3.2457527088407,0.000253357329456222
".",48.2437517244181,62.6128256261468,65.1262751908867,25.581322213434,88.4658186623915,17.4253556906356,27.2961103765195,2.00701978603696,44.1120211640202,15.9992167429532,101.769208631408,84.7589931717251,93.285179817733,107.956333709237,97.8510673492521,124.108174399888,107.976557550223,76.4206409544794,129.552789541471,78.9144159541656,39.6869717177442,100.259336107958,69.9731539128512,1.33691147261505,6.12948251266867,0.000237612876904996
".",12.7917866867886,60.9055640523204,7.66882825392349,6.74236399423842,92.7340830129666,50.42324444151,0.407669180948018,1.16598292331671,9.10953401023741,28.5029741475583,24.5622959920003,25.5291847724085,78.656240142731,76.9430172128936,66.7225570478072,105.783738618588,127.164699365594,58.6582036589912,18.6016076469964,118.666308204062,27.0452030703808,70.1287852662072,48.586994168294,1.37464664539229,5.60352091141399,0.0169840431957617
".",31.1519448454563,3.53363442024544,24.2111665947623,47.8275178521779,9.90559462491958,42.5928630868573,23.378941290019,32.2843468439659,17.9114289732248,20.1937679489709,4.8127770840381,5.58177514900501,3.49375698496216,7.37044867351375,8.57755125461214,4.90207836187646,27.9554691378248,7.4422595892345,6.20602308222801,6.42208484200781,25.2991206480599,8.27642241593028,16.7877715319951,-1.61190136770343,4.07240460179101,5.7638695937679e-05
".",0.10827388973098,0,0,0.108166267287247,0.120799934450239,0,79.3182428148862,0,0.102546349083348,8.40907646539737,0.186903964428664,0,0,0.0478600563215179,0.0930320092691121,0.136168843385457,0.11535957003229,0.109984131860608,0,0.223553586272424,8.81671057208354,0.0912862161570073,4.45399839412027,-6.56060396795696,2.16689955128077,5.24602582616831e-05
".",7.96586474449354,21.4598809454232,22.1543927335568,13.0160074968988,5.35546376062725,4.63205657599173,13.8253026582371,13.7241924416623,19.9794470130723,20.1737938956089,37.3652175553638,34.9779577519154,41.7943014725153,36.9160567759975,25.6396217545673,32.2720158823534,13.0548580086541,40.9140970521463,26.7171762929869,12.7019083109332,14.2286402265572,30.2353210857433,22.2319806561502,1.08721958694941,4.47694868167227,0.000551243093234816
".",0.232015477994957,0.119111272592543,6.43476393720017,0.450692780363531,0.120799934450239,0.352918596266037,0.124073228984179,0.669006595345653,0.188001639986138,0.259662693705857,0.171328634059609,0.29746137157707,0.0560495772988582,0.143580168964554,0.0558192055614673,0.194526919122082,0.288398925080724,0.274960329651521,0.0987695981256447,0.26419969286741,0.895104615688931,0.184509442230894,0.539807028959912,-2.26972192493746,-0.787469198097997,0.00139646272638599
".",101.483570074994,23.6237357308544,23.3296920828171,33.9642079281957,43.7899762382116,42.791379797257,11.6451587775151,95.3238825996792,38.0276044517415,66.0142463613737,28.5963065575856,20.4373460001187,14.3300085960747,18.5697018527489,11.2010539160011,12.6442497429353,32.9736104342294,18.3490193320782,16.6097540847959,19.6320694853783,47.9993454042639,19.3343120001946,33.6668287022293,-1.31172726968531,5.07479679198255,4.40510012250224e-05
".",0.123741588263977,3.27555999629493,0.896165753810983,1.76671569902504,7.93252902889901,0.0882296490665092,0.319045445959319,0.305831586443727,2.49529449436147,0.159792426895912,7.27367928234884,4.70688876201363,3.54980656226102,5.15293273061676,7.31231592855221,5.7190914221892,3.42233391095792,6.70903204349711,7.44064305879857,11.0150948872412,1.73629056690209,6.23018185884765,3.98323621287487,1.84254810155739,2.00687140110703,0.00248498337243619
".",0.0154676985329972,0.0794075150616954,0.0734562093287691,0.0901385560727061,0.442933092984209,0.0882296490665092,0.0531742409932198,0.0191144741527329,0.0683642327222319,0,0.093451982214332,0.227470460617759,0.186831924329527,0.143580168964554,1.06056490566788,1.03099267134703,0.153812760043053,0.714896857093955,0.230462395626504,0.690983812114764,0.0930285668915071,0.453304793801936,0.273166680346722,2.26596611756802,-1.6980205177631,0.000656073783624332
".",21.639310247663,43.3565032236857,20.7734159981759,7.95022064561268,34.589047897585,19.8737284522312,32.2413147888889,31.4433099812457,25.9954994926287,9.58754561375472,75.0730923788467,71.6007019113747,57.4134503464638,56.0281726003903,64.0432351808568,51.1022216533709,55.776352110612,67.6035797169873,66.4884011382465,39.5893078235165,24.7449896341472,60.4718514860665,42.6084205601069,1.28912248087476,5.41429822216719,7.2156309735066e-07
".",0.185612382395966,0.178666908888815,0,0.108166267287247,0.0402666448167463,0.154401885866391,0,0.0955723707636647,0.188001639986138,0.179766480257901,0.186903964428664,0.419945465755863,0.149465539463622,0.271206985821935,0.446553644491738,0.972634595610409,0.249945735069961,0.164976197790913,0,0.182907479677438,0.113045458026287,0.304453960811054,0.208749709418671,1.41355992277574,-2.03337758290072,0.0295567848355077
".",0,0.0992593938271192,0.102838693060277,0,0.0805332896334925,0.154401885866391,0.265871204966099,0.152915793221864,0.136728465444464,0,0.264780616273941,0,0,0.478600563215179,0.204670420392047,2.50939725667486,0.173039355048434,0.421605838798999,0.246923995314112,0,0.0992548726019706,0.429901804571757,0.264578338586864,2.0905455965824,-1.7364464061648,0.0276802583866377
".",57.1376783808915,85.4226343276188,60.3810040682482,37.6779164383912,77.2515580809277,46.5411398825836,73.2918288356546,74.7184794630331,73.4915501763993,86.6873915910323,217.47833794312,123.516460115443,168.634494899831,150.567737187495,107.470577107678,160.698687886752,114.821225372139,111.303941442936,171.134790352367,102.184311979795,67.260118124478,142.781056428756,105.020587276617,1.08599850543094,6.71502913493862,1.6643379876121e-07
".",14.9108613858093,13.7375001056733,134.38078934605,69.6590761329873,57.5813020879472,59.4006112340273,353.46690462893,32.3225757922714,43.0865576731867,51.5130836205696,8.84678764962343,13.8756980976833,17.2259034231824,15.4268914876359,13.7129181662671,18.9274692305786,36.2421315851443,22.0884798153389,16.0829828947925,27.862906070863,83.0059262007452,19.0292168421109,51.0175715214281,-2.12496274574398,5.6739538062469,1.01111240231847e-06
".",0,0,0,0,0,0,1.41797975981919,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141797975981919,0,0.0708989879909597,-6.00014944659498,-3.21923725056025,0.00742415811200407
".",4.59390646430016,0.754371393086106,1.49850667030689,1.89290967752683,0.70466628429306,1.72047815679693,0,0,1.52110417806966,0,10.6691013028029,13.0183094384318,1.10230835354421,13.3848624179178,4.13062121154858,1.16716151473249,5.28731362647994,1.88806093027378,4.28001591877794,0.142261373082451,1.26859428243796,5.50700160875919,3.38779794559858,2.11543482283004,1.77657334657722,0.0102956030093037
".",184.637917388387,66.1464600463922,182.288929070273,174.760632513763,79.264890321765,181.797191901542,115.778047389237,379.957517208025,213.7920467806,193.129121957072,85.6954676905425,52.7381514078405,61.9347829152383,58.867869275467,60.4521996230691,49.993418214375,118.954943298296,66.2654394460166,63.196081200725,67.391244734487,177.155275457706,68.5489597806057,122.852117619156,-1.36978759487864,6.94120145328806,1.23813098295501e-07
".",8.84752356087437,9.31053114098378,8.38869910534543,2.21740847938857,6.80506297403012,3.44095631359386,1.70157571178303,4.85507643479417,6.54587528315371,2.65654909714454,11.7905250893749,12.17841850692,8.63163490402416,12.108594249344,9.48926494544944,13.0138508892673,8.34434223233561,9.47696602865576,11.9840445725782,14.3074295214351,5.47692581010916,11.1325070939385,8.30471645202381,1.02263128388534,3.06025409765118,0.00223843821890804
".",0.139209286796974,0.595556362962715,0.49950222343563,0.432665069148989,0.744932929109806,0.374976008532664,0.141797975981919,0.267602638138261,0.17091058180558,0.079896213447956,0.623013214762213,1.01486820891,0.878110044348779,1.13268799960926,0.707043270445252,0.680844216927286,0.538344660150684,0.843211677597998,0.757233585629943,1.23970625114708,0.34470492893605,0.841506312952849,0.593105620944449,1.28479471509576,-0.668660644404091,0.00272277693086866
".",10.657244289235,7.60326956715733,18.7460246207019,10.0774905689285,9.16066169580977,2.31602828799587,1.61295197679433,18.8086425662892,10.5622739555848,22.6505765124955,25.901774403739,27.4539348237896,26.5301332547929,20.3245705845379,22.6439910561019,44.6439279385178,19.8418460455538,25.6996254780955,35.013822535541,8.98278955749194,11.2195164040992,25.7036415678161,18.4615789859577,1.19568677604849,4.20930621797848,0.00136774935454373
".",0.10827388973098,0,0.161603660523292,0.108166267287247,0.221466546492104,0.154401885866391,0,0,0.324730105430602,0,1.55753303690553,1.03236593664983,0.186831924329527,1.80272878811051,1.00474570010641,0.311243070595331,0.422985090118395,0.293291018294956,1.67908316813596,0,0.107864235533062,0.829080773324645,0.468472504428853,2.91408002090574,-0.981220792484856,0.000355233313242295
".",0,0.238222545185086,0.264442353583569,0,0,0,0,0.133801319069131,0.25636587270837,0.119844320171934,0.202479294797719,0.612420470893967,0.41103023352496,0.382880450572143,0.316308831514981,0.719749600751703,0.134586165037671,0.311621706938391,0.312770394064542,0.406461065949861,0.101267641071809,0.381030821404594,0.241149231238201,1.88017280171088,-1.85005282499582,0.00827924004546468
".",0.0773384926649858,0,1.05776941433428,0.306471090647201,3.2213315853397,0.264688947199528,0.0354494939954799,0.363175008901926,0.512731745416739,0.299610800429835,0,0,0,0,0,0,0.999782940279843,0,0,0,0.613856657892967,0.0999782940279843,0.356917475960476,-2.59583493906509,-1.35152836307594,0.0495106643606048
".",12.0493371572048,0.714667635555258,44.04434311353,54.6780481137035,101.673278162284,18.0650206463678,6.54043164216603,9.78661076619927,34.1308431865743,19.7343647216451,0.436109250333549,0.227470460617759,0.392347041092007,0.36692709846497,0.204670420392047,0,45.0286855026037,0.256629641008086,0.0658463987504298,0.142261373082451,30.141694514523,4.7120947186345,17.4268946165788,-2.67690798745363,4.12616775091776,0.00766636143272721
".",15.3594246432662,113.513042780694,72.5012786074951,7.66177726618002,87.1571527058473,9.63908916051613,22.014135771193,0.802807914414783,43.3258324877145,17.7169853320842,84.729797207661,76.4650702230468,106.3634145208,81.8726030140099,116.885416445712,110.880343899587,82.9050776632054,100.397181700092,111.247490688851,91.0269557194714,38.9691526669405,96.2773351082437,67.6232438875921,1.30480954515185,6.08021807010097,0.00504720240354242
".",112.883263893813,126.118985796738,90.3952111999833,74.3643087599826,252.310796421732,130.5357657939,87.8792956147946,88.2324126890152,142.368514644048,60.3216411532068,222.867402250813,235.029479001365,358.455730018631,216.822008488583,142.580857405841,312.857644024044,274.113564991725,397.70262080796,195.497957890026,202.458256949626,116.541019596721,255.838552182861,186.189785889791,1.13439844990606,7.54090784031411,4.64017677818966e-06
".",6.23348250879785,3.11674496617154,11.7823759763346,0.829274715868896,1.99319891842894,3.88210455892641,0.0708989879909597,4.9315343314051,3.16184576340323,1.2783394151673,2.21169691240586,0.839890931511726,1.17704112327602,0.446693859000834,1.63736336313637,0.64193883310287,2.6148169207319,0.843211677597998,1.13585037844491,0.751952972007243,3.72798001424948,1.23004569712157,2.47901285568553,-1.59844613650629,1.33139697196847,0.00314536763693218
".",0.123741588263977,0.238222545185086,0.1909861442548,0.252387957003577,0.0603999672251194,0.176459298133018,0.141797975981919,0.305831586443727,0.136728465444464,0.139818373533923,0,0.0349954554796553,0,0.127626816857381,0.0558192055614673,0,0.0576797850161448,0.0916534432171737,0.0493847990628224,0.101615266487465,0.176637390146961,0.051877477168211,0.114257433657586,-1.72445932172368,-2.73587828247777,0.00232001433537128
".",0,0.397037575308477,0.293824837315076,0.28844337943266,0.382533125759089,0,0,0,0.42727645451395,0.719065921031604,1.23045109915537,1.85475914042173,1.71885370383165,1.02101453485905,0,4.18232876112476,0.442211685123777,0.568251347946477,1.69554476782357,0.548722439032313,0.250818129336086,1.32621374793187,0.788515938633977,2.39298992904151,-0.278103840837731,0.00447241354328203
".",151.629848718971,35.594418626405,82.6970004623282,25.6894884807212,58.1450351153816,110.26500392087,194.227777601234,176.38836748142,88.9931399461654,279.456980587588,41.1655981654133,25.7216597775466,24.4002493174363,29.3063078208761,37.1755909039372,32.9528600992807,41.3371792615704,44.0119834328868,20.4782300113837,30.708133532512,120.308706094108,32.7257792322843,76.5172426631964,-1.87817421612753,6.25838473072243,8.4340373592261e-09
".",34.3382907432537,41.3316115896125,33.3197365515297,15.5759424893636,56.333036098628,6.66133850452144,12.9390653083501,8.25745283398063,39.5487086298112,10.0868969478044,92.891270321046,76.2725952179087,101.860765144458,102.500287288584,64.4153632179332,95.4543592132055,44.5287940324638,86.520850397012,94.9998917971826,82.1254583751695,25.8392079696855,84.1569635004964,54.998085735091,1.70336390862596,5.78226980420574,2.63774694039392e-07
".",0,0,0.0293824837315076,0.0540831336436237,0.0402666448167463,0.110287061333137,0.797613614898297,0,0,0.059922160085967,0.0311506607381107,0.0349954554796553,0,0,0,0.0583580757366245,0,0,0.0164615996876075,0,0.109155509850928,0.0140965791641998,0.0616260445075638,-2.76380536647422,-3.35683067726634,0.0229763929164696
".",10.5025673039051,3.73215320789968,8.02141805870159,12.6374255613934,4.046797804083,5.27172153172392,8.40153007692873,7.60756071278771,5.38368332687577,7.57016622419383,4.6725991107166,2.76464098289277,3.88610402605417,3.44592405514929,2.02809780206664,2.72337686770914,2.42255097067808,2.80459536244552,2.27170075688983,5.12140943096825,7.31750238084927,3.21409993655703,5.26580115870315,-1.1866994668089,2.40660542787121,0.000257231563098011
".",0.262950875060952,2.26311417925832,0.99900444687126,0,0.382533125759089,0,0,0,0.786188676305667,0.119844320171934,1.94691629613192,3.27207508734777,0.728644504885157,2.10584247814679,2.79096027807336,0.369601146331955,0.596024445166829,0.898203743528302,2.02477676157572,1.01615266487465,0.481363562342722,1.57491974060624,1.02814165147448,1.70512178370838,0.0911918974339089,0.0362247143194295
".",9.49716689926025,5.39971102419529,15.4992601683703,11.5016797548773,6.64399639476313,13.1462177109099,11.9819289704722,7.62667518694044,9.70772104655694,12.1242503907273,4.01843523521628,3.04460462673001,6.46438458180165,3.6692709846497,2.34440663358163,3.0929780140411,4.22985090118395,2.91457949430612,2.76554874751805,1.86972090336936,10.3128607547073,3.44137801223979,6.87711938347354,-1.58273930754844,2.78937036619531,4.18537620787627e-07
".",1.68597914009669,8.73482665678649,7.08117857929334,1.96502052238499,3.98639783685788,1.63224850773042,0.655815638916377,2.17905005341156,5.69132237412581,1.61789832232111,9.68785548955242,13.403259448708,3.25087548333378,11.7895272072006,16.7085488647325,4.78536221040321,4.28753068620009,6.14078069555064,12.8235861566462,7.07242254752759,3.52297376319247,8.9949748789855,6.25897432108898,1.35161490130762,2.65440893236973,0.0019843783838874
".",3.12447510366543,0.119111272592543,1.21937307485757,3.5875145316937,0.32213315853397,7.63186464425305,1.34708077182823,0.841036862720249,1.65783264351412,25.5468142499839,0.0623013214762213,0,0.168148731896575,0,0.186064018538224,0.0972634595610409,0.96132975026908,0.329952395581825,0.0493847990628224,0.121938319784958,4.53972363136428,0.197638279617075,2.36868095549068,-4.51002384129448,1.26430827714097,3.92017377575854e-07
".",3.55757066258935,24.3185514876442,19.5540429233183,22.3543619060311,14.7174586805208,93.5896002472996,7.99386089598071,8.56328442042436,91.9328019532214,82.2930998513947,8.05244580080161,13.9281912809028,12.0319759268216,10.5930257991626,8.7077960675889,8.26739406268848,15.5543153593537,11.9699396841629,9.20203422537256,8.61697459813706,36.8874633028425,10.6924092804992,23.7899362916708,-1.78626664530241,4.57436448859055,6.22868669522089e-05
".",0.170144683862969,0.436741332839325,0.176294902389046,0.558859047650778,1.46973253581124,0,0.460843421941238,2.59956848477168,1.05964560719459,0.379507013877791,4.5324211373951,5.03934558907036,3.0453603665713,3.74903774518557,2.69792826880425,6.49719909867753,2.59559032572651,4.19772769934656,6.30479268035365,1.50390594401449,0.731133703033866,4.01633088551453,2.3737322942742,2.45516741090854,1.26925166874633,1.23952840346532e-05
".",16.6587113200379,70.9903184651557,41.355845852097,10.6002941941502,40.9914444234477,20.8442545919628,27.7037795574675,48.5698788220944,26.5595044125871,16.0990870097631,110.522544298817,78.7397748292244,84.1304155255862,90.9819670672055,79.7656447473368,78.4721591738478,52.3155650096433,74.422595892345,104.350080419744,49.7711575255605,32.0373118648764,80.347190448931,56.1922511569037,1.3264977457974,5.8132376741681,2.69931072579441e-06
".",0.247483176527954,0.913186423209497,1.23406431672332,0,2.37573204418803,1.03669837653148,0.425393927945758,1.35712766484404,0.461458570875066,0,0.809917179190877,1.8372614126819,1.81226966599642,2.23346929500417,3.75849317447213,1.38114112576678,6.5754954918405,1.686423355196,0.658463987504298,2.88587356824402,0.805114450084515,2.36388082558971,1.58449763783711,1.55182338246017,0.695747485481635,0.0151399577813597
".",13.0392698633166,124.411724222911,34.5097271426557,37.6959441496057,103.545677146263,25.9395168255537,5.03382814735814,37.6937430291894,71.8508085910658,48.3372091360134,135.162716942662,142.396508346717,67.9134044937832,149.849836342672,170.881194625505,99.4810664390326,65.1781570682436,81.9198475475099,239.615045052814,45.8691312924418,50.2057448253933,119.826690815138,85.0162178202658,1.25504749667564,6.41028660633139,0.00141253497279403
".",17.4011608496218,13.300758772834,23.8145030643869,76.3473569935821,38.7365123137099,82.5829515262526,131.499897976233,29.9141520490271,48.487332058243,23.4095905402511,7.24252862161073,1.38232049144638,10.8736179959785,11.0397196581635,9.86139298252589,12.2941012885156,46.9705715981472,1.59476991197882,5.84386788910065,40.0364149960613,48.5494216144141,14.7139305433529,31.6316760788835,-1.72225585380147,4.98489298949839,0.000689197228787384
